Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Bad	2250	SABER_Plate_4-Well6-44	SABER_Plate_4	Well6	44	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1913	SABER_Plate_4-Well6-44	SABER_Plate_4	Well6	44	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	916	SABER_Plate_4-Well6-44	SABER_Plate_4	Well6	44	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	643	SABER_Plate_4-Well6-44	SABER_Plate_4	Well6	44	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	4666	SABER_Plate_4-Well5-72	SABER_Plate_4	Well5	72	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2251	SABER_Plate_4-Well5-72	SABER_Plate_4	Well5	72	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1948	SABER_Plate_4-Well5-72	SABER_Plate_4	Well5	72	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	460	SABER_Plate_4-Well5-72	SABER_Plate_4	Well5	72	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	406	SABER_Plate_4-Well5-72	SABER_Plate_4	Well5	72	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	4102	SABER_Plate_4-Well2-66	SABER_Plate_4	Well2	66	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	2023	SABER_Plate_4-Well2-66	SABER_Plate_4	Well2	66	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1970	SABER_Plate_4-Well2-66	SABER_Plate_4	Well2	66	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	1225	SABER_Plate_4-Well2-66	SABER_Plate_4	Well2	66	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	875	SABER_Plate_4-Well2-66	SABER_Plate_4	Well2	66	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	3681	SABER_Plate_4-Well3-38	SABER_Plate_4	Well3	38	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1766	SABER_Plate_4-Well3-38	SABER_Plate_4	Well3	38	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	942	SABER_Plate_4-Well3-38	SABER_Plate_4	Well3	38	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	909	SABER_Plate_4-Well3-38	SABER_Plate_4	Well3	38	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	832	SABER_Plate_4-Well3-38	SABER_Plate_4	Well3	38	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	3454	SABER_Plate_4-Well1-94	SABER_Plate_4	Well1	94	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	2615	SABER_Plate_4-Well1-94	SABER_Plate_4	Well1	94	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1876	SABER_Plate_4-Well1-94	SABER_Plate_4	Well1	94	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	864	SABER_Plate_4-Well1-94	SABER_Plate_4	Well1	94	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	554	SABER_Plate_4-Well1-94	SABER_Plate_4	Well1	94	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	1371	SABER_Plate_4-Well4-82	SABER_Plate_4	Well4	82	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	770	SABER_Plate_4-Well4-82	SABER_Plate_4	Well4	82	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	611	SABER_Plate_4-Well4-82	SABER_Plate_4	Well4	82	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	196	SABER_Plate_4-Well4-82	SABER_Plate_4	Well4	82	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	122	SABER_Plate_4-Well4-82	SABER_Plate_4	Well4	82	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	3970	SABER_Plate_4-Well6-26	SABER_Plate_4	Well6	26	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1943	SABER_Plate_4-Well6-26	SABER_Plate_4	Well6	26	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1096	SABER_Plate_4-Well6-26	SABER_Plate_4	Well6	26	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	514	SABER_Plate_4-Well6-26	SABER_Plate_4	Well6	26	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	450	SABER_Plate_4-Well6-26	SABER_Plate_4	Well6	26	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	4361	SABER_Plate_4-Well5-54	SABER_Plate_4	Well5	54	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2111	SABER_Plate_4-Well5-54	SABER_Plate_4	Well5	54	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1641	SABER_Plate_4-Well5-54	SABER_Plate_4	Well5	54	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	653	SABER_Plate_4-Well5-54	SABER_Plate_4	Well5	54	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	557	SABER_Plate_4-Well5-54	SABER_Plate_4	Well5	54	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	4549	SABER_Plate_4-Well4-46	SABER_Plate_4	Well4	46	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	4036	SABER_Plate_4-Well4-46	SABER_Plate_4	Well4	46	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2633	SABER_Plate_4-Well4-46	SABER_Plate_4	Well4	46	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	1918	SABER_Plate_4-Well4-46	SABER_Plate_4	Well4	46	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	731	SABER_Plate_4-Well4-46	SABER_Plate_4	Well4	46	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	3848	SABER_Plate_4-Well3-74	SABER_Plate_4	Well3	74	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1944	SABER_Plate_4-Well3-74	SABER_Plate_4	Well3	74	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1161	SABER_Plate_4-Well3-74	SABER_Plate_4	Well3	74	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	983	SABER_Plate_4-Well3-74	SABER_Plate_4	Well3	74	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	822	SABER_Plate_4-Well3-74	SABER_Plate_4	Well3	74	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	4479	SABER_Plate_4-Well5-18	SABER_Plate_4	Well5	18	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2177	SABER_Plate_4-Well5-18	SABER_Plate_4	Well5	18	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1911	SABER_Plate_4-Well5-18	SABER_Plate_4	Well5	18	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	670	SABER_Plate_4-Well5-18	SABER_Plate_4	Well5	18	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	481	SABER_Plate_4-Well5-18	SABER_Plate_4	Well5	18	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	3851	SABER_Plate_4-Well1-58	SABER_Plate_4	Well1	58	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1884	SABER_Plate_4-Well1-58	SABER_Plate_4	Well1	58	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1556	SABER_Plate_4-Well1-58	SABER_Plate_4	Well1	58	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	992	SABER_Plate_4-Well1-58	SABER_Plate_4	Well1	58	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	947	SABER_Plate_4-Well1-58	SABER_Plate_4	Well1	58	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	4398	SABER_Plate_4-Well6-62	SABER_Plate_4	Well6	62	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2486	SABER_Plate_4-Well6-62	SABER_Plate_4	Well6	62	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1639	SABER_Plate_4-Well6-62	SABER_Plate_4	Well6	62	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	687	SABER_Plate_4-Well6-62	SABER_Plate_4	Well6	62	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	545	SABER_Plate_4-Well6-62	SABER_Plate_4	Well6	62	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	3979	SABER_Plate_4-Well2-57	SABER_Plate_4	Well2	57	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1932	SABER_Plate_4-Well2-57	SABER_Plate_4	Well2	57	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1598	SABER_Plate_4-Well2-57	SABER_Plate_4	Well2	57	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	1055	SABER_Plate_4-Well2-57	SABER_Plate_4	Well2	57	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	817	SABER_Plate_4-Well2-57	SABER_Plate_4	Well2	57	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	3853	SABER_Plate_4-Well3-29	SABER_Plate_4	Well3	29	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1861	SABER_Plate_4-Well3-29	SABER_Plate_4	Well3	29	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1526	SABER_Plate_4-Well3-29	SABER_Plate_4	Well3	29	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	1146	SABER_Plate_4-Well3-29	SABER_Plate_4	Well3	29	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	820	SABER_Plate_4-Well3-29	SABER_Plate_4	Well3	29	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	3795	SABER_Plate_4-Well1-85	SABER_Plate_4	Well1	85	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2008	SABER_Plate_4-Well1-85	SABER_Plate_4	Well1	85	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1551	SABER_Plate_4-Well1-85	SABER_Plate_4	Well1	85	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	1064	SABER_Plate_4-Well1-85	SABER_Plate_4	Well1	85	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	772	SABER_Plate_4-Well1-85	SABER_Plate_4	Well1	85	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	4296	SABER_Plate_4-Well4-73	SABER_Plate_4	Well4	73	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2347	SABER_Plate_4-Well4-73	SABER_Plate_4	Well4	73	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1283	SABER_Plate_4-Well4-73	SABER_Plate_4	Well4	73	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	655	SABER_Plate_4-Well4-73	SABER_Plate_4	Well4	73	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	584	SABER_Plate_4-Well4-73	SABER_Plate_4	Well4	73	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	4173	SABER_Plate_4-Well6-17	SABER_Plate_4	Well6	17	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2272	SABER_Plate_4-Well6-17	SABER_Plate_4	Well6	17	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1469	SABER_Plate_4-Well6-17	SABER_Plate_4	Well6	17	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	519	SABER_Plate_4-Well6-17	SABER_Plate_4	Well6	17	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	471	SABER_Plate_4-Well6-17	SABER_Plate_4	Well6	17	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	5305	SABER_Plate_4-Well5-45	SABER_Plate_4	Well5	45	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	3914	SABER_Plate_4-Well5-45	SABER_Plate_4	Well5	45	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2158	SABER_Plate_4-Well5-45	SABER_Plate_4	Well5	45	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	693	SABER_Plate_4-Well5-45	SABER_Plate_4	Well5	45	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	430	SABER_Plate_4-Well5-45	SABER_Plate_4	Well5	45	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	4011	SABER_Plate_4-Well4-37	SABER_Plate_4	Well4	37	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2185	SABER_Plate_4-Well4-37	SABER_Plate_4	Well4	37	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1740	SABER_Plate_4-Well4-37	SABER_Plate_4	Well4	37	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	1152	SABER_Plate_4-Well4-37	SABER_Plate_4	Well4	37	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	688	SABER_Plate_4-Well4-37	SABER_Plate_4	Well4	37	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	1207	SABER_Plate_4-Well2-93	SABER_Plate_4	Well2	93	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	805	SABER_Plate_4-Well2-93	SABER_Plate_4	Well2	93	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	659	SABER_Plate_4-Well2-93	SABER_Plate_4	Well2	93	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	340	SABER_Plate_4-Well2-93	SABER_Plate_4	Well2	93	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	212	SABER_Plate_4-Well2-93	SABER_Plate_4	Well2	93	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	3627	SABER_Plate_4-Well3-65	SABER_Plate_4	Well3	65	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1803	SABER_Plate_4-Well3-65	SABER_Plate_4	Well3	65	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1121	SABER_Plate_4-Well3-65	SABER_Plate_4	Well3	65	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	997	SABER_Plate_4-Well3-65	SABER_Plate_4	Well3	65	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	885	SABER_Plate_4-Well3-65	SABER_Plate_4	Well3	65	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	3161	SABER_Plate_4-Well1-49	SABER_Plate_4	Well1	49	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1556	SABER_Plate_4-Well1-49	SABER_Plate_4	Well1	49	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	826	SABER_Plate_4-Well1-49	SABER_Plate_4	Well1	49	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	818	SABER_Plate_4-Well1-49	SABER_Plate_4	Well1	49	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	716	SABER_Plate_4-Well1-49	SABER_Plate_4	Well1	49	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	4031	SABER_Plate_4-Well6-53	SABER_Plate_4	Well6	53	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2195	SABER_Plate_4-Well6-53	SABER_Plate_4	Well6	53	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1475	SABER_Plate_4-Well6-53	SABER_Plate_4	Well6	53	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	758	SABER_Plate_4-Well6-53	SABER_Plate_4	Well6	53	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	624	SABER_Plate_4-Well6-53	SABER_Plate_4	Well6	53	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	2061	SABER_Plate_4-Well4-19	SABER_Plate_4	Well4	19	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1988	SABER_Plate_4-Well4-19	SABER_Plate_4	Well4	19	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1465	SABER_Plate_4-Well4-19	SABER_Plate_4	Well4	19	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	968	SABER_Plate_4-Well4-19	SABER_Plate_4	Well4	19	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	395	SABER_Plate_4-Well4-19	SABER_Plate_4	Well4	19	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	3867	SABER_Plate_4-Well2-75	SABER_Plate_4	Well2	75	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1926	SABER_Plate_4-Well2-75	SABER_Plate_4	Well2	75	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1599	SABER_Plate_4-Well2-75	SABER_Plate_4	Well2	75	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	1110	SABER_Plate_4-Well2-75	SABER_Plate_4	Well2	75	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	875	SABER_Plate_4-Well2-75	SABER_Plate_4	Well2	75	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	3774	SABER_Plate_4-Well3-47	SABER_Plate_4	Well3	47	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1798	SABER_Plate_4-Well3-47	SABER_Plate_4	Well3	47	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1172	SABER_Plate_4-Well3-47	SABER_Plate_4	Well3	47	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	1091	SABER_Plate_4-Well3-47	SABER_Plate_4	Well3	47	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	690	SABER_Plate_4-Well3-47	SABER_Plate_4	Well3	47	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	4928	SABER_Plate_4-Well6-35	SABER_Plate_4	Well6	35	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2326	SABER_Plate_4-Well6-35	SABER_Plate_4	Well6	35	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	2146	SABER_Plate_4-Well6-35	SABER_Plate_4	Well6	35	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	567	SABER_Plate_4-Well6-35	SABER_Plate_4	Well6	35	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	457	SABER_Plate_4-Well6-35	SABER_Plate_4	Well6	35	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	4195	SABER_Plate_4-Well5-63	SABER_Plate_4	Well5	63	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2061	SABER_Plate_4-Well5-63	SABER_Plate_4	Well5	63	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1529	SABER_Plate_4-Well5-63	SABER_Plate_4	Well5	63	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	783	SABER_Plate_4-Well5-63	SABER_Plate_4	Well5	63	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	532	SABER_Plate_4-Well5-63	SABER_Plate_4	Well5	63	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	3540	SABER_Plate_4-Well4-55	SABER_Plate_4	Well4	55	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	3408	SABER_Plate_4-Well4-55	SABER_Plate_4	Well4	55	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2229	SABER_Plate_4-Well4-55	SABER_Plate_4	Well4	55	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	2013	SABER_Plate_4-Well4-55	SABER_Plate_4	Well4	55	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	872	SABER_Plate_4-Well4-55	SABER_Plate_4	Well4	55	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	4160	SABER_Plate_4-Well3-83	SABER_Plate_4	Well3	83	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2169	SABER_Plate_4-Well3-83	SABER_Plate_4	Well3	83	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1849	SABER_Plate_4-Well3-83	SABER_Plate_4	Well3	83	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	1127	SABER_Plate_4-Well3-83	SABER_Plate_4	Well3	83	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	944	SABER_Plate_4-Well3-83	SABER_Plate_4	Well3	83	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	3312	SABER_Plate_4-Well5-27	SABER_Plate_4	Well5	27	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1897	SABER_Plate_4-Well5-27	SABER_Plate_4	Well5	27	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	1429	SABER_Plate_4-Well5-27	SABER_Plate_4	Well5	27	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1235	SABER_Plate_4-Well5-27	SABER_Plate_4	Well5	27	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	715	SABER_Plate_4-Well5-27	SABER_Plate_4	Well5	27	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	4204	SABER_Plate_4-Well1-67	SABER_Plate_4	Well1	67	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	2210	SABER_Plate_4-Well1-67	SABER_Plate_4	Well1	67	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2057	SABER_Plate_4-Well1-67	SABER_Plate_4	Well1	67	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	1154	SABER_Plate_4-Well1-67	SABER_Plate_4	Well1	67	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	881	SABER_Plate_4-Well1-67	SABER_Plate_4	Well1	67	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	3839	SABER_Plate_4-Well2-39	SABER_Plate_4	Well2	39	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1744	SABER_Plate_4-Well2-39	SABER_Plate_4	Well2	39	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1029	SABER_Plate_4-Well2-39	SABER_Plate_4	Well2	39	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	1009	SABER_Plate_4-Well2-39	SABER_Plate_4	Well2	39	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	880	SABER_Plate_4-Well2-39	SABER_Plate_4	Well2	39	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	4567	SABER_Plate_4-Well6-88	SABER_Plate_4	Well6	88	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	3780	SABER_Plate_4-Well6-88	SABER_Plate_4	Well6	88	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2767	SABER_Plate_4-Well6-88	SABER_Plate_4	Well6	88	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	1338	SABER_Plate_4-Well6-88	SABER_Plate_4	Well6	88	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	753	SABER_Plate_4-Well6-88	SABER_Plate_4	Well6	88	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	4367	SABER_Plate_4-Well1-41	SABER_Plate_4	Well1	41	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	2769	SABER_Plate_4-Well1-41	SABER_Plate_4	Well1	41	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2426	SABER_Plate_4-Well1-41	SABER_Plate_4	Well1	41	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	1067	SABER_Plate_4-Well1-41	SABER_Plate_4	Well1	41	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	966	SABER_Plate_4-Well1-41	SABER_Plate_4	Well1	41	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	4727	SABER_Plate_4-Well2-13	SABER_Plate_4	Well2	13	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	2951	SABER_Plate_4-Well2-13	SABER_Plate_4	Well2	13	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2334	SABER_Plate_4-Well2-13	SABER_Plate_4	Well2	13	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	1052	SABER_Plate_4-Well2-13	SABER_Plate_4	Well2	13	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	925	SABER_Plate_4-Well2-13	SABER_Plate_4	Well2	13	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	4092	SABER_Plate_4-Well1-23	SABER_Plate_4	Well1	23	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2090	SABER_Plate_4-Well1-23	SABER_Plate_4	Well1	23	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1468	SABER_Plate_4-Well1-23	SABER_Plate_4	Well1	23	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	1118	SABER_Plate_4-Well1-23	SABER_Plate_4	Well1	23	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	859	SABER_Plate_4-Well1-23	SABER_Plate_4	Well1	23	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	2601	SABER_Plate_4-Well2-31	SABER_Plate_4	Well2	31	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	1527	SABER_Plate_4-Well2-31	SABER_Plate_4	Well2	31	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1493	SABER_Plate_4-Well2-31	SABER_Plate_4	Well2	31	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	679	SABER_Plate_4-Well2-31	SABER_Plate_4	Well2	31	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	498	SABER_Plate_4-Well2-31	SABER_Plate_4	Well2	31	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	2053	SABER_Plate_4-Well5-98	SABER_Plate_4	Well5	98	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	1084	SABER_Plate_4-Well5-98	SABER_Plate_4	Well5	98	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	880	SABER_Plate_4-Well5-98	SABER_Plate_4	Well5	98	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	248	SABER_Plate_4-Well5-98	SABER_Plate_4	Well5	98	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	199	SABER_Plate_4-Well5-98	SABER_Plate_4	Well5	98	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	981	SABER_Plate_4-Well3-30	SABER_Plate_4	Well3	30	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	608	SABER_Plate_4-Well3-30	SABER_Plate_4	Well3	30	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	404	SABER_Plate_4-Well3-30	SABER_Plate_4	Well3	30	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	301	SABER_Plate_4-Well3-30	SABER_Plate_4	Well3	30	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	290	SABER_Plate_4-Well3-30	SABER_Plate_4	Well3	30	ALLBATCHES___SABER_Plate_4___ALLWELLS
Great	3794	SABER_Plate_4-Well1-5	SABER_Plate_4	Well1	5	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	2265	SABER_Plate_4-Well1-5	SABER_Plate_4	Well1	5	ALLBATCHES___SABER_Plate_4___ALLWELLS
Bad	2237	SABER_Plate_4-Well1-5	SABER_Plate_4	Well1	5	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	1077	SABER_Plate_4-Well1-5	SABER_Plate_4	Well1	5	ALLBATCHES___SABER_Plate_4___ALLWELLS
Imperfect	797	SABER_Plate_4-Well1-5	SABER_Plate_4	Well1	5	ALLBATCHES___SABER_Plate_4___ALLWELLS
Perfect	4205	SABER_Plate_4-Well6-97	SABER_Plate_4	Well6	97	ALLBATCHES___SABER_Plate_4___ALLWELLS
Empty	3548	SABER_Plate_4-Well6-97	SABER_Plate_4	Well6	97	ALLBATCHES___SABER_Plate_4___ALLWELLS
